FlightDate,Year,Month,DayOfWeek,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,CRSElapsedTime,Distance,ArrDel15,Cancelled,Diverted,DepDelay,ArrDelay
2023-11-19,2023,11,7,AA,LAX,DEN,550,747,117,765.5,1.0,0,0,19.9,6.6
2023-09-18,2023,9,1,DL,DEN,ATL,1727,2138,251,1809.5,1.0,0,0,24.5,19.0
2023-06-13,2023,6,2,AA,JFK,ORD,2004,143,339,2252.2,0.0,0,0,-8.9,-6.7
2023-02-10,2023,2,5,DL,BOS,JFK,2017,4,227,1796.0,1.0,0,0,24.6,21.8
2023-11-11,2023,11,6,UA,DEN,BOS,1011,1417,246,1810.4,0.0,0,0,-2.7,1.4
2023-10-27,2023,10,5,B6,MIA,ATL,1315,1628,193,1391.5,0.0,0,0,-3.1,-3.4
2023-01-26,2023,1,4,AA,LAX,DFW,1225,1650,265,1743.4,0.0,0,0,2.8,14.2
2023-10-01,2023,10,7,B6,LAX,DEN,513,1110,357,2649.3,0.0,0,0,10.3,7.2
2023-07-01,2023,7,6,B6,LAX,BOS,1254,1525,151,1162.1,0.0,0,0,2.2,14.4
2023-03-05,2023,3,7,AA,DEN,MIA,1119,1500,221,1710.6,0.0,0,0,-2.9,-4.7
2023-05-28,2023,5,7,WN,BOS,ORD,728,1157,269,1770.2,0.0,0,0,-1.2,9.3
2023-11-03,2023,11,5,WN,DFW,BOS,1356,1955,359,2399.0,0.0,0,0,-3.1,-3.1
2023-08-05,2023,8,6,B6,SFO,SEA,2005,2124,79,547.5,0.0,0,0,-1.6,1.1
2023-10-01,2023,10,7,AS,DEN,LAX,1042,1143,61,480.0,0.0,0,0,-2.8,7.4
2023-05-24,2023,5,3,AS,DFW,LAX,1859,30,331,2346.9,0.0,0,0,2.6,16.5
2023-06-17,2023,6,6,B6,DFW,DEN,1827,2309,282,2244.6,1.0,0,0,16.1,21.2
2023-02-07,2023,2,2,AS,LAX,BOS,1150,1300,70,463.2,0.0,0,0,-1.4,-29.7
2023-08-06,2023,8,7,UA,LAX,DEN,1155,1443,168,1238.1,0.0,0,0,-2.2,4.8
2023-06-03,2023,6,6,B6,ORD,ATL,633,1106,273,1941.0,0.0,0,0,0.3,0.3
2023-08-24,2023,8,4,UA,DEN,JFK,2006,1,235,1867.0,0.0,0,0,-0.8,-7.9
2023-09-13,2023,9,3,WN,DFW,BOS,607,1044,277,2040.9,0.0,0,0,2.5,2.1
2023-09-21,2023,9,4,DL,SFO,SEA,1438,1616,98,739.5,0.0,0,0,-1.5,-6.2
2023-10-09,2023,10,1,WN,SEA,JFK,1228,1500,152,1096.2,0.0,0,0,-6.3,-15.3
2023-01-04,2023,1,3,UA,ORD,MIA,1639,2120,281,1831.2,1.0,0,0,23.3,19.1
2023-01-04,2023,1,3,B6,BOS,JFK,637,920,163,1117.8,0.0,0,0,-1.5,6.6
2023-01-17,2023,1,2,AS,DEN,BOS,1929,2138,129,872.5,0.0,0,0,-6.1,8.9
2023-02-27,2023,2,1,AS,DFW,BOS,541,830,169,1240.4,0.0,0,0,-5.8,-17.7
2023-04-11,2023,4,2,AA,DEN,MIA,1044,1620,336,2309.1,0.0,0,0,6.6,8.7
2023-10-17,2023,10,2,UA,SEA,JFK,817,1234,257,1738.6,1.0,0,0,21.2,30.9
2023-02-22,2023,2,3,DL,SEA,DEN,2259,35,96,692.2,1.0,0,0,25.4,46.5
2023-03-29,2023,3,3,B6,ATL,BOS,917,1238,201,1359.5,0.0,0,0,-3.2,3.2
2023-09-08,2023,9,5,AA,DEN,DFW,1340,1502,82,607.9,0.0,0,0,3.0,-0.6
2023-07-15,2023,7,6,B6,LAX,SFO,753,924,91,647.5,0.0,0,0,-11.3,-10.3
2023-11-28,2023,11,2,DL,SFO,DEN,1340,1511,91,713.6,0.0,0,0,-5.3,13.5
2023-05-16,2023,5,2,AS,JFK,LAX,1337,1551,134,1004.7,1.0,0,0,12.4,7.5
2023-12-23,2023,12,6,DL,ORD,SEA,1440,1921,281,1880.0,0.0,0,0,-2.5,-12.2
2023-09-05,2023,9,2,B6,ORD,JFK,1158,1428,150,1137.7,0.0,0,0,2.1,7.8
2023-11-28,2023,11,2,UA,MIA,SEA,2259,216,197,1469.3,0.0,0,0,-2.9,-8.6
2023-08-12,2023,8,6,AS,SEA,SFO,2012,53,281,2047.6,0.0,0,0,-3.3,14.5
2023-11-02,2023,11,4,DL,JFK,BOS,1958,2300,182,1336.7,0.0,0,0,-3.1,9.7
2023-06-04,2023,6,7,AA,JFK,DEN,2041,157,316,2221.5,0.0,0,0,7.9,15.8
2023-04-30,2023,4,7,AS,SFO,MIA,1543,1656,73,475.8,0.0,0,0,-5.6,-11.0
2023-04-06,2023,4,4,B6,LAX,SEA,2003,2346,223,1531.6,0.0,0,0,-9.7,-11.9
2023-03-15,2023,3,3,AS,SEA,ATL,1816,2032,136,951.1,1.0,0,0,24.9,28.7
2023-11-04,2023,11,6,AA,BOS,LAX,1449,1759,190,1461.9,1.0,0,0,32.0,22.6
2023-08-26,2023,8,6,AS,DEN,JFK,1704,2150,286,2001.6,1.0,0,0,25.9,32.2
2023-05-30,2023,5,2,UA,MIA,ORD,1741,2021,160,1123.0,0.0,0,0,-7.4,-5.5
2023-08-23,2023,8,3,B6,ORD,DFW,2203,10,127,986.3,0.0,0,0,1.6,2.8
2023-05-01,2023,5,1,UA,MIA,DEN,831,1153,202,1332.5,0.0,0,0,-5.5,3.4
2023-12-22,2023,12,5,DL,ORD,SFO,1456,1654,118,810.8,0.0,0,0,-3.0,2.6
2023-08-01,2023,8,2,WN,DEN,ATL,534,930,236,1789.5,1.0,0,0,40.6,44.3
2023-03-11,2023,3,6,B6,JFK,LAX,1714,2303,349,2362.9,0.0,0,0,-1.8,-0.9
2023-10-26,2023,10,4,UA,SEA,BOS,1404,1855,291,2277.5,1.0,0,0,23.0,25.6
2023-12-02,2023,12,6,WN,DEN,SEA,1913,14,301,1989.5,1.0,0,0,37.0,35.6
2023-08-10,2023,8,4,UA,ATL,LAX,609,1101,292,2001.9,1.0,0,0,9.4,12.4
2023-06-13,2023,6,2,AA,ATL,ORD,1324,1634,190,1255.4,0.0,0,0,-9.3,-11.5
2023-12-22,2023,12,5,WN,ORD,DEN,842,1321,279,1831.8,1.0,0,0,16.2,19.1
2023-03-30,2023,3,4,B6,SFO,JFK,1802,1951,109,760.3,0.0,0,0,0.6,-5.1
2023-09-04,2023,9,1,WN,ORD,SFO,2042,121,279,1842.1,0.0,0,0,-5.3,-7.5
2023-08-31,2023,8,4,AA,JFK,DFW,1422,1750,208,1644.5,0.0,0,0,0.6,6.4
2023-03-12,2023,3,7,WN,SFO,LAX,2006,2216,130,1023.5,1.0,0,0,15.4,27.1
2023-04-18,2023,4,2,DL,ORD,JFK,926,1157,151,1194.7,0.0,0,0,-9.5,-16.9
2023-08-15,2023,8,2,AS,SEA,SFO,1436,1942,306,2137.7,1.0,0,0,16.4,34.2
2023-11-01,2023,11,3,DL,DFW,ORD,1155,1451,176,1366.8,0.0,0,0,-5.2,-3.0
2023-08-25,2023,8,5,UA,BOS,ORD,935,1515,340,2597.9,0.0,0,0,2.9,-0.4
2023-04-12,2023,4,3,B6,DEN,SEA,730,855,85,586.3,0.0,0,0,-6.6,4.3
2023-03-29,2023,3,3,AA,ATL,SFO,1934,28,294,2301.9,0.0,0,0,-5.4,-11.1
2023-11-20,2023,11,1,AA,BOS,JFK,656,1023,207,1574.8,0.0,0,0,2.6,9.3
2023-03-19,2023,3,7,DL,SEA,ATL,1420,1520,60,458.8,0.0,0,0,2.3,8.9
2023-06-24,2023,6,6,UA,DFW,LAX,717,954,157,1121.0,0.0,0,0,2.4,-0.5
2023-08-10,2023,8,4,AA,BOS,JFK,834,954,80,604.4,0.0,0,0,-2.1,-2.3
2023-08-29,2023,8,2,B6,BOS,ATL,913,1510,357,2759.4,0.0,0,0,-3.0,-6.6
2023-11-15,2023,11,3,B6,LAX,SFO,1925,2059,94,751.6,0.0,0,0,-5.4,-6.2
2023-08-17,2023,8,4,WN,BOS,LAX,803,1348,345,2759.3,0.0,0,0,-6.8,-13.9
2023-06-08,2023,6,4,UA,SFO,ATL,1911,100,349,2371.6,1.0,0,0,16.4,23.2
2023-05-15,2023,5,1,DL,ORD,BOS,1141,1613,272,1801.8,0.0,0,0,-6.1,-11.7
2023-09-29,2023,9,5,AS,ORD,BOS,713,956,163,1295.5,0.0,0,0,-0.4,3.9
2023-01-17,2023,1,2,WN,SEA,JFK,1237,1347,70,514.4,0.0,0,0,0.2,5.3
2023-10-12,2023,10,4,AS,ORD,DEN,948,1341,233,1804.7,0.0,0,0,-3.8,6.7
2023-09-26,2023,9,2,WN,SFO,MIA,1157,1542,225,1695.5,0.0,0,0,-3.5,-5.0
2023-03-13,2023,3,1,DL,LAX,DFW,1413,1538,85,575.6,1.0,0,0,41.4,40.1
2023-02-22,2023,2,3,AS,SEA,ATL,904,1040,96,646.7,1.0,0,0,11.6,10.6
2023-05-22,2023,5,1,UA,SEA,ATL,516,834,198,1320.2,0.0,0,0,-3.8,12.5
2023-11-04,2023,11,6,UA,MIA,ATL,727,1325,358,2537.9,0.0,0,0,-4.9,3.6
2023-03-11,2023,3,6,DL,ORD,DEN,1816,2114,178,1166.2,0.0,0,0,3.4,-0.5
2023-02-03,2023,2,5,WN,BOS,SEA,1637,1911,154,1046.1,0.0,0,0,-1.9,16.0
2023-01-09,2023,1,1,B6,LAX,ATL,2022,2341,199,1529.7,0.0,0,0,-5.3,4.2
2023-06-24,2023,6,6,AS,LAX,ATL,1729,1907,98,762.7,1.0,0,0,24.3,22.6
2023-11-18,2023,11,6,UA,SEA,DFW,729,1313,344,2600.1,0.0,0,0,1.1,1.8
2023-03-21,2023,3,2,WN,MIA,LAX,1111,1446,215,1481.7,1.0,0,0,13.4,7.3
2023-10-17,2023,10,2,AS,ATL,LAX,519,1106,347,2650.3,0.0,0,0,-7.5,-17.0
2023-05-16,2023,5,2,WN,SEA,DEN,1352,1854,302,2014.0,1.0,0,0,17.2,14.3
2023-09-02,2023,9,6,B6,BOS,DEN,2232,0,88,661.1,1.0,0,0,21.4,26.7
2023-06-18,2023,6,7,WN,DFW,ATL,1735,2011,156,1069.2,0.0,0,0,-4.7,-5.4
2023-01-15,2023,1,7,AS,DFW,ORD,1416,1949,333,2314.5,0.0,0,0,3.6,1.4
2023-12-21,2023,12,4,DL,LAX,ORD,2032,2315,163,1226.7,0.0,0,0,-7.8,-3.9
2023-07-04,2023,7,2,AA,JFK,LAX,1258,1647,229,1519.4,0.0,0,0,-4.0,2.4
2023-04-14,2023,4,5,WN,MIA,JFK,616,1005,229,1609.7,0.0,0,0,-0.8,-12.4
2023-12-24,2023,12,7,B6,SFO,JFK,843,1307,264,1840.7,0.0,0,0,23.0,29.8
2023-09-21,2023,9,4,B6,DEN,DFW,1821,2102,161,1093.1,1.0,0,0,9.0,6.0
2023-01-15,2023,1,7,DL,BOS,MIA,735,1144,249,1831.1,1.0,0,0,17.7,25.3
2023-12-18,2023,12,1,B6,BOS,LAX,1049,1150,61,462.5,0.0,0,0,-2.2,4.1
2023-04-02,2023,4,7,AA,MIA,SFO,1555,1916,201,1454.7,1.0,0,0,2.8,8.7
2023-08-25,2023,8,5,AS,SEA,BOS,1838,2231,233,1520.6,1.0,0,0,-3.6,4.8
2023-03-24,2023,3,5,AA,JFK,DFW,1005,1533,328,2421.7,0.0,0,0,-10.3,-8.5
2023-09-03,2023,9,7,AS,BOS,ORD,907,1137,150,1191.4,0.0,0,0,4.0,-1.5
2023-04-05,2023,4,3,AA,JFK,MIA,1745,2047,182,1454.2,0.0,0,0,4.5,7.8
2023-07-12,2023,7,3,DL,MIA,ATL,2219,102,163,1225.3,1.0,0,0,13.4,16.1
2023-12-07,2023,12,4,B6,MIA,ATL,848,1141,173,1160.8,0.0,0,0,-3.0,3.3
2023-08-03,2023,8,4,WN,DEN,SEA,1121,1626,305,2173.2,0.0,0,0,-4.8,-3.1
2023-01-08,2023,1,7,B6,JFK,SEA,931,1156,145,1066.2,0.0,0,0,-5.1,9.6
2023-05-14,2023,5,7,AA,LAX,JFK,1946,113,327,2272.0,1.0,0,0,-5.8,-4.8
2023-07-09,2023,7,7,DL,JFK,SFO,702,938,156,1229.6,0.0,0,0,-0.5,-12.4
2023-02-24,2023,2,5,WN,ATL,BOS,1738,2035,177,1364.6,1.0,0,0,18.8,16.8
2023-06-17,2023,6,6,B6,DEN,DFW,1850,24,334,2349.0,0.0,0,0,-9.9,4.4
2023-10-30,2023,10,1,B6,ATL,MIA,609,933,204,1550.1,0.0,0,0,5.0,13.7
2023-05-20,2023,5,6,B6,DEN,SEA,642,815,93,664.8,1.0,0,0,2.5,3.2
2023-04-25,2023,4,2,B6,ATL,SFO,1452,2048,356,2571.3,0.0,0,0,2.9,16.4
2023-06-11,2023,6,7,AS,ATL,ORD,1549,1737,108,795.2,0.0,0,0,-5.1,-7.0
2023-09-19,2023,9,2,WN,BOS,ATL,731,1101,210,1408.6,0.0,0,0,-7.1,-4.6
2023-09-02,2023,9,6,AA,DFW,SFO,2011,2128,77,511.0,1.0,0,0,33.3,29.5
2023-06-27,2023,6,2,WN,SFO,LAX,1230,1448,138,931.9,0.0,0,0,-0.7,-5.0
2023-06-25,2023,6,7,DL,ORD,DFW,1708,2002,174,1258.7,0.0,0,0,-3.3,5.8
2023-06-08,2023,6,4,AS,JFK,DEN,1342,1608,146,1055.0,0.0,0,0,-2.6,-1.6
2023-08-25,2023,8,5,AA,JFK,BOS,1249,1808,319,2547.1,1.0,0,0,10.0,-2.9
2023-11-22,2023,11,3,AS,ATL,MIA,927,1102,95,705.8,0.0,0,0,0.8,8.7
2023-09-09,2023,9,6,AA,ORD,LAX,837,1313,276,1987.8,0.0,0,0,-4.8,-0.9
2023-08-25,2023,8,5,AA,ORD,BOS,827,1010,103,814.6,0.0,0,0,-4.7,-11.4
2023-07-03,2023,7,1,UA,ATL,BOS,1637,1959,202,1467.6,1.0,0,0,14.5,6.7
2023-11-30,2023,11,4,B6,ATL,SEA,1050,1452,242,1580.9,0.0,0,0,-2.0,-4.6
2023-12-07,2023,12,4,AA,LAX,MIA,1140,1633,293,2240.7,0.0,0,0,0.0,6.5
2023-09-01,2023,9,5,UA,SFO,LAX,1644,2240,356,2584.9,1.0,0,0,-1.4,-10.0
2023-08-27,2023,8,7,WN,MIA,SEA,1536,2112,336,2258.9,1.0,0,0,42.4,51.1
2023-04-26,2023,4,3,AA,LAX,DFW,1627,1953,206,1456.6,0.0,0,0,7.6,23.0
2023-03-04,2023,3,6,AS,ORD,ATL,724,858,94,701.1,0.0,0,0,5.9,11.1
2023-06-15,2023,6,4,AS,ATL,BOS,2238,203,205,1536.5,0.0,0,0,6.8,9.1
2023-10-27,2023,10,5,DL,MIA,ATL,545,1047,302,2173.2,0.0,0,0,-4.3,9.0
2023-08-07,2023,8,1,AS,SFO,JFK,935,1457,322,2126.7,,1,0,,
2023-06-03,2023,6,6,AS,BOS,ORD,934,1523,349,2641.5,0.0,0,0,1.6,7.6
2023-02-25,2023,2,6,UA,DFW,ORD,1652,1838,106,817.8,1.0,0,0,23.1,32.7
2023-12-01,2023,12,5,UA,SFO,DEN,1549,2113,324,2273.1,0.0,0,0,1.9,-1.8
2023-12-05,2023,12,2,AS,DEN,MIA,1325,1431,66,431.7,0.0,0,0,-2.6,-8.2
2023-08-06,2023,8,7,AS,SFO,ORD,2238,229,231,1525.8,0.0,0,0,-5.0,10.4
2023-09-12,2023,9,2,UA,JFK,SEA,1033,1608,335,2505.9,1.0,0,0,25.9,26.5
2023-02-25,2023,2,6,UA,SEA,DFW,834,1122,168,1125.3,0.0,0,0,-9.6,-3.5
2023-05-13,2023,5,6,UA,JFK,BOS,1913,13,300,2178.7,1.0,0,0,7.4,18.4
2023-01-22,2023,1,7,DL,SEA,DEN,1436,1748,192,1283.4,0.0,0,0,-7.3,-7.4
2023-08-25,2023,8,5,DL,SEA,ORD,1754,2155,241,1623.7,0.0,0,0,-2.2,-4.5
2023-01-22,2023,1,7,DL,LAX,BOS,1734,1926,112,751.1,0.0,0,0,-3.0,1.9
2023-11-29,2023,11,3,B6,MIA,LAX,626,818,112,867.8,0.0,0,0,4.4,21.9
2023-05-28,2023,5,7,AA,LAX,ORD,2152,234,282,2181.2,,0,1,,
2023-11-17,2023,11,5,B6,MIA,DFW,1839,26,347,2441.7,0.0,0,0,-2.2,6.8
2023-09-14,2023,9,4,AS,LAX,ATL,1336,1730,234,1724.2,0.0,0,0,-7.7,-0.7
2023-05-14,2023,5,7,B6,JFK,SFO,845,1415,330,2240.8,0.0,0,0,-0.5,3.1
2023-03-14,2023,3,2,WN,SEA,DFW,1122,1508,226,1702.7,0.0,0,0,-8.8,-12.8
2023-09-21,2023,9,4,B6,MIA,JFK,1857,2229,212,1655.9,1.0,0,0,2.8,9.1
2023-02-26,2023,2,7,DL,SFO,ORD,733,1010,157,1202.8,0.0,0,0,-9.2,3.1
2023-02-07,2023,2,2,AA,JFK,MIA,1047,1535,288,1913.6,0.0,0,0,-6.7,-15.3
2023-06-09,2023,6,5,AA,SEA,ORD,2005,2155,110,834.2,0.0,0,0,-0.5,-6.1
2023-06-24,2023,6,6,UA,BOS,SEA,1256,1459,123,955.0,0.0,0,0,-8.9,-10.9
2023-07-11,2023,7,2,B6,JFK,SFO,1536,1754,138,1029.3,1.0,0,0,5.2,-0.5
2023-09-11,2023,9,1,WN,DFW,DEN,2139,244,305,2317.8,1.0,0,0,9.0,9.9
2023-12-31,2023,12,7,B6,ATL,MIA,1445,1631,106,693.0,1.0,0,0,28.5,39.0
2023-03-12,2023,3,7,WN,LAX,MIA,1525,1828,183,1320.6,0.0,0,0,0.4,-2.6
2023-02-03,2023,2,5,WN,SEA,ATL,1511,2048,337,2592.2,0.0,0,0,-0.7,5.8
2023-07-03,2023,7,1,AS,DFW,BOS,1933,2257,204,1567.0,,0,1,,
2023-10-13,2023,10,5,UA,SFO,BOS,700,1119,259,2015.2,0.0,0,0,3.0,-11.8
2023-01-14,2023,1,6,DL,DEN,JFK,547,905,198,1520.0,1.0,0,0,14.0,23.6
2023-08-27,2023,8,7,WN,DFW,ORD,1042,1328,166,1310.4,0.0,0,0,6.9,-7.9
2023-12-30,2023,12,6,UA,MIA,ATL,1601,2146,345,2517.2,0.0,0,0,6.6,13.8
2023-11-20,2023,11,1,WN,SEA,ORD,2022,17,235,1589.5,0.0,0,0,3.4,7.8
2023-12-24,2023,12,7,WN,SFO,DEN,831,1126,175,1382.0,0.0,0,0,-3.4,0.5
2023-10-31,2023,10,2,B6,BOS,SEA,1610,1711,61,419.3,1.0,0,0,11.5,16.1
2023-08-04,2023,8,5,AS,BOS,SFO,835,1208,213,1677.1,1.0,0,0,30.4,36.9
2023-01-23,2023,1,1,UA,SFO,MIA,1616,2131,315,2182.8,0.0,0,0,-2.6,3.7
2023-11-21,2023,11,2,AS,DEN,SFO,620,744,84,569.3,1.0,0,0,5.8,15.4
2023-10-20,2023,10,5,AS,DFW,MIA,1245,1828,343,2291.3,0.0,0,0,-1.6,-6.1
2023-08-10,2023,8,4,AS,MIA,JFK,716,1102,226,1791.1,1.0,0,0,33.3,38.7
2023-09-01,2023,9,5,WN,ATL,JFK,1514,1811,177,1300.7,1.0,0,0,39.5,27.7
2023-10-13,2023,10,5,DL,ATL,JFK,1239,1408,89,690.6,0.0,0,0,-3.4,15.2
2023-08-18,2023,8,5,DL,LAX,BOS,1304,1431,87,616.6,0.0,0,0,-1.2,2.3
2023-08-22,2023,8,2,DL,JFK,LAX,1041,1629,348,2586.0,0.0,0,0,1.9,5.4
2023-04-12,2023,4,3,AS,SEA,SFO,947,1406,259,1827.8,0.0,0,0,5.3,7.5
2023-11-29,2023,11,3,WN,JFK,ATL,2138,2319,101,707.1,1.0,0,0,23.8,20.9
2023-05-22,2023,5,1,UA,DFW,DEN,1449,2015,326,2442.5,0.0,0,0,1.4,-0.7
2023-03-30,2023,3,4,UA,DEN,DFW,704,1107,243,1812.9,0.0,0,0,-5.9,3.2
2023-03-26,2023,3,7,WN,DFW,SEA,2158,114,196,1281.3,0.0,0,0,-7.5,-15.1
2023-01-08,2023,1,7,UA,MIA,SEA,1432,1946,314,2168.3,1.0,0,0,22.1,18.1
2023-07-14,2023,7,5,DL,JFK,SFO,1153,1306,73,557.8,0.0,0,0,-3.1,-18.4
2023-11-07,2023,11,2,AA,ORD,ATL,1558,1815,137,1082.7,0.0,0,0,-7.5,-4.5
2023-07-06,2023,7,4,AS,MIA,SEA,2034,134,300,2021.4,0.0,0,0,1.2,15.9
2023-08-30,2023,8,3,DL,BOS,MIA,1724,2304,340,2571.8,0.0,0,0,1.1,2.4
2023-03-22,2023,3,3,AS,BOS,MIA,548,732,104,732.7,0.0,0,0,0.8,0.5
2023-06-07,2023,6,3,DL,ATL,SFO,1947,2208,141,959.3,0.0,0,0,1.5,12.1
2023-10-26,2023,10,4,AS,LAX,ATL,1300,1439,99,748.9,0.0,0,0,9.1,-1.3
2023-01-31,2023,1,2,B6,BOS,SEA,2152,230,278,2160.4,0.0,0,0,-2.1,2.6
2023-05-08,2023,5,1,AS,MIA,SEA,2144,30,166,1148.9,0.0,0,0,1.1,11.4
2023-05-08,2023,5,1,AA,BOS,MIA,1634,2011,217,1553.8,1.0,0,0,28.6,29.7
2023-11-25,2023,11,6,UA,MIA,BOS,1737,2334,357,2647.1,0.0,0,0,-2.8,18.1
2023-03-22,2023,3,3,UA,DEN,ATL,824,931,67,499.0,0.0,0,0,-4.0,-11.1
2023-05-29,2023,5,1,UA,BOS,LAX,1820,2116,176,1314.4,0.0,0,0,-4.4,-10.3
2023-11-25,2023,11,6,AS,DEN,MIA,1817,2209,232,1725.6,0.0,0,0,4.1,15.3
2023-06-20,2023,6,2,AS,BOS,ATL,1133,1440,187,1413.0,0.0,0,0,2.8,-5.0
2023-07-27,2023,7,4,WN,DEN,SFO,1445,1926,281,1910.1,0.0,0,0,8.1,22.3
2023-01-29,2023,1,7,UA,ATL,DFW,1408,1620,132,905.3,0.0,0,0,-11.5,-1.0
2023-09-01,2023,9,5,B6,LAX,JFK,1430,1628,118,932.7,0.0,0,0,-3.5,-15.1
2023-11-22,2023,11,3,B6,SFO,ATL,645,815,90,624.5,1.0,0,0,2.1,2.2
2023-09-11,2023,9,1,WN,LAX,SEA,1050,1402,192,1429.0,0.0,0,0,-7.9,5.3
2023-03-24,2023,3,5,UA,ORD,LAX,609,1120,311,2443.9,0.0,0,0,-9.1,-2.3
2023-04-12,2023,4,3,AS,SFO,DEN,1416,1909,293,2245.8,1.0,0,0,-10.3,-2.9
2023-10-19,2023,10,4,DL,ATL,DFW,1202,1422,140,926.4,0.0,0,0,-1.7,-14.5
2023-03-25,2023,3,6,UA,ORD,DFW,2248,249,241,1870.4,0.0,0,0,5.0,19.3
2023-02-28,2023,2,2,AS,LAX,SFO,1208,1355,107,812.3,1.0,0,0,4.9,10.5
2023-09-08,2023,9,5,WN,MIA,ATL,533,708,95,622.0,1.0,0,0,19.3,8.8
2023-12-23,2023,12,6,B6,ORD,DFW,1822,2041,139,995.1,0.0,0,0,-3.8,-6.3
2023-10-30,2023,10,1,WN,BOS,DFW,1502,1652,110,849.1,0.0,0,0,-0.3,14.4
2023-05-02,2023,5,2,WN,ORD,BOS,751,1010,139,1098.7,1.0,0,0,-1.7,4.4
2023-06-19,2023,6,1,DL,JFK,BOS,2002,2129,87,600.9,0.0,0,0,-2.3,-3.5
2023-02-12,2023,2,7,AA,ATL,DEN,939,1255,196,1562.4,0.0,0,0,4.4,-2.0
2023-01-30,2023,1,1,AS,BOS,JFK,1842,2042,120,803.0,0.0,0,0,-3.4,3.5
2023-10-20,2023,10,5,UA,MIA,ATL,948,1119,91,657.4,0.0,0,0,-5.0,-14.4
2023-01-28,2023,1,6,WN,LAX,ATL,1704,2036,212,1518.4,0.0,0,0,-10.5,-8.9
2023-01-23,2023,1,1,AA,BOS,MIA,1740,2013,153,1143.6,0.0,0,0,-9.8,-15.3
2023-09-10,2023,9,7,AS,ORD,DEN,1821,2155,214,1584.9,1.0,0,0,3.5,-7.6
2023-07-12,2023,7,3,B6,MIA,SFO,1128,1532,244,1803.7,1.0,0,0,-4.6,-15.2
2023-08-14,2023,8,1,AS,SFO,DEN,1650,2043,233,1735.8,1.0,0,0,22.1,12.6
2023-10-30,2023,10,1,B6,SEA,MIA,2014,16,242,1815.4,1.0,0,0,6.7,22.7
2023-02-26,2023,2,7,WN,MIA,JFK,2044,2320,156,1061.4,1.0,0,0,21.9,24.5
2023-02-11,2023,2,6,UA,ATL,SEA,2132,214,282,2094.2,1.0,0,0,-2.9,-4.0
2023-01-09,2023,1,1,DL,JFK,SFO,2048,141,293,1978.0,1.0,0,0,22.5,30.5
2023-03-15,2023,3,3,B6,ORD,DFW,1648,1957,189,1306.3,0.0,0,0,-3.2,-1.3
2023-03-17,2023,3,5,AA,JFK,DFW,1612,2115,303,2334.2,,1,0,,
2023-01-18,2023,1,3,WN,BOS,ATL,1545,2109,324,2482.7,1.0,0,0,18.4,33.9
2023-11-26,2023,11,7,UA,SFO,MIA,1243,1651,248,1658.2,1.0,0,0,17.6,20.1
2023-06-20,2023,6,2,UA,BOS,DFW,954,1443,289,1978.6,0.0,0,0,-3.5,-9.5
2023-06-12,2023,6,1,AA,JFK,SEA,553,737,104,739.7,0.0,0,0,-6.6,-9.7
2023-06-28,2023,6,3,B6,DEN,ORD,1958,2213,135,967.4,0.0,0,0,9.9,4.0
2023-11-06,2023,11,1,WN,DEN,BOS,1913,2047,94,669.1,1.0,0,0,1.0,3.8
2023-04-05,2023,4,3,DL,JFK,SEA,1705,2151,286,1992.2,0.0,0,0,-1.7,-2.3
2023-01-19,2023,1,4,B6,SFO,ORD,1945,122,337,2273.5,0.0,0,0,-6.0,3.8
2023-10-29,2023,10,7,UA,LAX,ATL,2213,357,344,2300.4,0.0,0,0,-4.4,0.2
2023-10-07,2023,10,6,UA,BOS,SFO,1331,1741,250,1663.1,0.0,0,0,-7.0,-3.6
2023-03-28,2023,3,2,DL,ATL,MIA,611,730,79,611.0,0.0,0,0,-4.3,0.5
2023-08-11,2023,8,5,WN,JFK,DFW,1353,1656,183,1416.6,0.0,0,0,1.6,-10.3
2023-09-01,2023,9,5,DL,SFO,ATL,1144,1543,239,1627.9,1.0,0,0,17.4,17.8
2023-03-05,2023,3,7,WN,DEN,ORD,2150,25,155,1230.3,,1,0,,
2023-03-26,2023,3,7,B6,JFK,ORD,828,1353,325,2260.9,0.0,0,0,-9.7,-4.1
2023-11-16,2023,11,4,WN,MIA,SEA,1806,2258,292,2156.4,,1,0,,
2023-08-25,2023,8,5,AS,JFK,MIA,1816,2339,323,2188.7,0.0,0,0,-10.7,0.3
2023-03-29,2023,3,3,WN,ATL,JFK,1315,1533,138,930.4,0.0,0,0,-2.3,7.1
2023-06-17,2023,6,6,AA,ORD,ATL,1943,2211,148,1068.6,0.0,0,0,-8.3,-5.2
2023-07-26,2023,7,3,AS,MIA,SFO,806,1152,226,1608.2,1.0,0,0,5.7,4.3
2023-03-04,2023,3,6,AA,ORD,SEA,743,1149,246,1651.9,0.0,0,0,-5.4,-10.7
2023-08-02,2023,8,3,WN,MIA,SEA,705,1127,262,1864.2,0.0,0,0,1.9,8.4
2023-04-01,2023,4,6,WN,LAX,MIA,1640,2113,273,2086.8,0.0,0,0,-7.8,-9.0
2023-02-04,2023,2,6,WN,DFW,ORD,2050,2236,106,753.7,1.0,0,0,32.6,37.8
2023-12-06,2023,12,3,UA,DEN,DFW,1036,1212,96,709.0,1.0,0,0,25.4,29.0
